generation,best_fitness,avg_fitness,worst_fitness
1,69.76567840576172,79.2118911743164,95.197509765625
2,69.76567840576172,79.12646484375,94.16019439697266
3,69.76567840576172,80.06655883789062,93.22856903076172
4,69.76567840576172,80.5688247680664,94.85774230957031
5,69.76567840576172,80.317138671875,92.00474548339844
6,69.55237579345703,80.50448608398438,90.39241027832031
7,69.50458526611328,80.49081420898438,91.51395416259766
8,69.0733413696289,80.01107788085938,91.17827606201172
9,69.0733413696289,80.64164733886719,93.34666442871094
10,69.0733413696289,80.87085723876953,92.3979721069336
11,69.04496002197266,80.3497314453125,91.97355651855469
12,69.04496002197266,80.13872528076172,95.31395721435547
13,68.88871002197266,79.77786254882812,92.96722412109375
14,68.88871002197266,79.4784927368164,91.99976348876953
15,68.88871002197266,79.10913848876953,99.0125732421875
16,68.88871002197266,79.10767364501953,94.33699035644531
17,68.88871002197266,79.58087158203125,93.5066909790039
18,68.88871002197266,78.7140121459961,91.78366088867188
19,68.88871002197266,77.67710876464844,91.92414855957031
20,68.88871002197266,78.63220977783203,97.5473403930664
21,66.75199890136719,78.39326477050781,91.65265655517578
22,66.75199890136719,78.91919708251953,91.63863372802734
23,66.75199890136719,78.75428009033203,91.64005279541016
24,66.75199890136719,79.73078918457031,91.2786865234375
25,66.75199890136719,79.24129486083984,90.89801788330078
26,66.75199890136719,79.0723648071289,92.32003021240234
27,66.75199890136719,79.61285400390625,94.53968048095703
28,66.75199890136719,78.69804382324219,92.05885314941406
29,65.84101104736328,78.91055297851562,97.6233139038086
30,65.84101104736328,79.10456085205078,99.8193130493164
31,65.84101104736328,78.98705291748047,100.37947082519531
32,65.84101104736328,78.79548645019531,96.5246353149414
33,65.84101104736328,78.78240966796875,97.4782485961914
34,65.84101104736328,79.06375122070312,101.3462142944336
35,65.84101104736328,79.251220703125,103.2889633178711
36,65.4263916015625,78.1908950805664,98.88030242919922
37,65.4263916015625,77.91694641113281,88.9932861328125
38,65.4263916015625,78.7107925415039,89.35064697265625
39,65.4263916015625,79.4544677734375,89.28711700439453
40,65.4263916015625,78.88016510009766,89.00199890136719
41,65.4263916015625,78.71111297607422,88.77552795410156
42,65.4263916015625,78.72509765625,92.35152435302734
43,65.4263916015625,78.87168884277344,92.9137954711914
44,65.4263916015625,79.87468719482422,93.59028625488281
45,65.4263916015625,79.07099151611328,93.44973754882812
46,65.4263916015625,78.44255065917969,90.55951690673828
47,64.8758773803711,78.7317123413086,92.39784240722656
48,64.8758773803711,78.1105728149414,93.91253662109375
49,64.8758773803711,77.35558319091797,90.3163833618164
50,64.8758773803711,77.47453308105469,89.21200561523438
51,64.8758773803711,77.28474426269531,91.47232818603516
52,64.8758773803711,78.34091186523438,90.1229476928711
53,64.8758773803711,78.87877655029297,93.44293212890625
54,64.8758773803711,78.39837646484375,90.91337585449219
55,64.8758773803711,78.16307067871094,90.9574966430664
56,64.8758773803711,78.75399017333984,89.40345764160156
57,64.33914947509766,77.45765686035156,90.78091430664062
58,64.33914947509766,76.54753875732422,92.00993347167969
59,64.33914947509766,76.71565246582031,91.64229583740234
60,64.33914947509766,76.28401184082031,90.65380859375
61,64.33914947509766,76.81904602050781,92.99497985839844
62,64.33914947509766,76.6633529663086,88.07907104492188
63,64.33914947509766,77.44384002685547,90.37052154541016
64,64.33914947509766,77.97341918945312,90.4227523803711
65,64.33914947509766,78.36910247802734,89.49254608154297
66,64.33914947509766,77.90481567382812,89.3319320678711
67,64.33914947509766,78.26509094238281,90.81657409667969
68,64.33914947509766,76.8647689819336,88.2380142211914
69,64.33914947509766,76.37420654296875,90.482177734375
70,64.33914947509766,76.53948211669922,88.9595947265625
71,64.33914947509766,76.40495300292969,89.66678619384766
72,64.33914947509766,76.57251739501953,90.11837768554688
73,64.33914947509766,76.85067749023438,89.80208587646484
74,64.33914947509766,77.18631744384766,90.5560073852539
75,64.33914947509766,77.15357971191406,90.09132385253906
76,64.33914947509766,77.51322174072266,92.18267059326172
77,64.33914947509766,76.55293273925781,90.06576538085938
78,64.33914947509766,75.75994110107422,88.95526123046875
79,64.33914947509766,75.63600158691406,89.21993255615234
80,64.33914947509766,75.61886596679688,89.905029296875
81,64.33914947509766,75.6146469116211,91.93655395507812
82,64.33914947509766,75.67179870605469,93.2266616821289
83,64.33914947509766,75.8100357055664,89.04161071777344
84,64.33914947509766,75.6180648803711,87.13469696044922
85,64.33914947509766,76.50245666503906,88.2173843383789
86,64.33914947509766,76.54058074951172,86.10990905761719
87,64.33914947509766,76.09911346435547,88.08894348144531
88,64.29448699951172,75.59827423095703,88.52957153320312
89,64.29448699951172,75.2958755493164,85.72348022460938
90,64.29448699951172,75.30825805664062,89.63523864746094
91,64.29448699951172,75.9875259399414,92.57862854003906
92,64.29448699951172,75.9047622680664,92.64261627197266
93,64.29448699951172,75.36671447753906,88.46487426757812
94,64.29448699951172,75.97848510742188,89.37590026855469
95,64.29448699951172,75.42147064208984,88.4758071899414
96,64.29448699951172,75.11080932617188,87.81441497802734
97,64.29448699951172,75.50730895996094,88.038818359375
98,64.29448699951172,76.97850799560547,87.08059692382812
99,64.29448699951172,76.93793487548828,89.11526489257812
100,64.29448699951172,76.79154205322266,85.67161560058594
101,64.29448699951172,77.66215515136719,88.43315124511719
102,64.29448699951172,77.38261413574219,88.90192413330078
103,64.29448699951172,77.61292266845703,90.49034118652344
104,64.29448699951172,76.49877166748047,92.10953521728516
105,64.29448699951172,76.53495788574219,90.7674560546875
106,64.29448699951172,77.2040023803711,89.9380874633789
107,64.29448699951172,76.6572494506836,88.3167953491211
108,64.29448699951172,76.9617691040039,89.95964813232422
109,64.29448699951172,76.88944244384766,88.64800262451172
110,64.29448699951172,76.7696304321289,89.54890441894531
111,64.29448699951172,77.52972412109375,92.39710235595703
112,64.29448699951172,77.82335662841797,91.2536849975586
113,63.58235549926758,77.2674789428711,89.7191162109375
114,63.58235549926758,76.90885925292969,90.87702178955078
115,63.58235549926758,76.708984375,89.4611587524414
116,63.58235549926758,77.04479217529297,92.22866821289062
117,63.58235549926758,77.53973388671875,92.47566986083984
118,63.58235549926758,76.2548599243164,92.56670379638672
119,63.58235549926758,76.0770034790039,93.23636627197266
120,63.58235549926758,75.17384338378906,88.82473754882812
121,63.58235549926758,76.28955078125,89.0033187866211
122,63.58235549926758,75.44987487792969,87.55615234375
123,63.58235549926758,76.03301239013672,87.9186019897461
124,63.58235549926758,77.24939727783203,89.03817749023438
125,63.58235549926758,77.67337799072266,86.90384674072266
126,63.58235549926758,78.15753173828125,87.6717529296875
127,63.58235549926758,77.3740005493164,87.65123748779297
128,63.58235549926758,76.67804718017578,87.68701171875
129,63.58235549926758,76.57734680175781,86.70679473876953
130,63.58235549926758,76.7983627319336,88.83145904541016
131,63.58235549926758,76.72503662109375,88.68347930908203
132,63.58235549926758,75.90673828125,88.58312225341797
