generation,best_fitness,avg_fitness,worst_fitness
1,70.36883544921875,78.39601135253906,91.47106170654297
2,68.4698257446289,75.21086120605469,82.65005493164062
3,68.4698257446289,73.70135498046875,79.83910369873047
4,67.59952545166016,71.96710205078125,76.3403549194336
5,66.86952209472656,70.5414810180664,74.84172058105469
6,66.62693786621094,69.64060974121094,72.52622985839844
7,66.16267395019531,69.85484313964844,74.71541595458984
8,64.87201690673828,69.6497573852539,74.60259246826172
9,64.53082275390625,69.12047576904297,72.4795913696289
10,64.16743469238281,68.6688232421875,75.42462158203125
11,64.16743469238281,68.15877532958984,74.93119812011719
12,64.14657592773438,68.35692596435547,74.6216812133789
13,64.0650634765625,69.00898742675781,75.97745513916016
14,64.0650634765625,68.68668365478516,73.92793273925781
15,64.0650634765625,69.34444427490234,75.72056579589844
16,64.0650634765625,68.92108154296875,79.4977035522461
17,63.29826736450195,68.48812866210938,74.16524505615234
18,63.29826736450195,67.57229614257812,74.78050994873047
19,63.29826736450195,67.91063690185547,75.51686096191406
20,63.29826736450195,68.09709167480469,75.97306060791016
21,62.763587951660156,67.18096160888672,75.37818908691406
22,62.763587951660156,66.68122863769531,74.07513427734375
23,62.57057571411133,65.98267364501953,70.70291900634766
24,62.203861236572266,66.65850830078125,72.51775360107422
25,62.203861236572266,66.0898666381836,74.07107543945312
26,62.203861236572266,66.31973266601562,73.3241195678711
27,62.203861236572266,66.54206848144531,72.20133209228516
28,62.203861236572266,66.397705078125,74.23888397216797
29,61.77140426635742,66.28784942626953,72.20304870605469
30,61.77140426635742,66.20060729980469,75.14035034179688
31,61.25395584106445,66.23173522949219,74.68033599853516
32,61.25395584106445,65.35664367675781,70.79312133789062
33,61.25395584106445,66.37052154541016,73.06778717041016
34,60.929710388183594,66.14485168457031,74.40174865722656
35,60.929710388183594,65.94328308105469,78.26770782470703
36,60.588043212890625,65.49614715576172,72.17977905273438
37,60.520286560058594,65.33221435546875,72.80877685546875
38,60.520286560058594,64.39921569824219,68.89708709716797
39,60.520286560058594,64.35836791992188,73.08061218261719
40,60.14939880371094,65.34597778320312,72.47491455078125
41,60.07662582397461,65.2667465209961,73.48003387451172
42,60.07662582397461,64.91984558105469,72.62849426269531
43,60.07662582397461,64.76766967773438,73.28288269042969
44,60.07662582397461,63.96073913574219,73.29385375976562
45,60.07662582397461,65.10724639892578,76.93389129638672
46,60.07662582397461,65.34207153320312,72.64917755126953
47,60.07662582397461,65.16561889648438,70.47265625
48,59.74968338012695,64.9516830444336,74.6800308227539
49,59.74968338012695,64.74881744384766,71.8825454711914
50,59.74968338012695,65.87261199951172,73.9850845336914
51,59.74968338012695,64.92279815673828,71.40919494628906
52,59.74968338012695,65.70156860351562,73.88882446289062
53,59.74968338012695,66.33960723876953,72.31146240234375
54,59.74968338012695,65.8639144897461,74.966796875
55,59.59429931640625,65.7962417602539,74.73766326904297
56,59.59429931640625,65.2422866821289,73.04256439208984
57,59.59429931640625,65.01383209228516,71.09667205810547
58,59.59429931640625,65.81391906738281,71.40293884277344
59,59.59429931640625,65.62323760986328,72.97415924072266
60,59.59429931640625,65.9526596069336,72.68767547607422
61,59.59429931640625,66.07952880859375,72.94144439697266
62,59.59429931640625,65.65342712402344,76.88787078857422
63,59.491790771484375,64.7918472290039,70.81029510498047
64,59.292755126953125,64.73021697998047,71.61666107177734
65,59.292755126953125,64.37568664550781,72.923583984375
66,59.292755126953125,64.26136779785156,71.5940933227539
67,59.292755126953125,64.86207580566406,72.12908935546875
68,59.08261489868164,64.6746826171875,71.50057220458984
69,59.01068878173828,65.43206787109375,72.13011169433594
70,59.01068878173828,65.8132553100586,78.46742248535156
71,58.68518829345703,65.02608489990234,75.01526641845703
72,58.68518829345703,65.21992492675781,74.43457794189453
73,58.68518829345703,64.44924926757812,70.75565338134766
74,58.68518829345703,63.9222297668457,74.00885009765625
75,58.51866912841797,63.93092727661133,70.69762420654297
76,58.51866912841797,65.2476806640625,74.94019317626953
77,58.51866912841797,65.6194076538086,75.43873596191406
78,58.480648040771484,63.811893463134766,72.89144134521484
79,58.480648040771484,64.33946228027344,69.9131088256836
80,58.280696868896484,64.2795639038086,75.39383697509766
81,58.280696868896484,63.1795654296875,70.64134979248047
82,57.78364944458008,63.36715316772461,71.5633316040039
83,57.78364944458008,63.61178207397461,73.33820343017578
84,57.78364944458008,64.19376373291016,76.59329986572266
85,57.78364944458008,64.9700927734375,76.29011535644531
86,57.78364944458008,64.55130004882812,73.49849700927734
87,57.78364944458008,64.44589233398438,73.68458557128906
88,57.78364944458008,64.57957458496094,73.39794158935547
89,57.78364944458008,64.32902526855469,70.09980773925781
90,57.78364944458008,64.14920043945312,74.46661376953125
91,57.78364944458008,64.42916870117188,71.74358367919922
92,57.78364944458008,63.97743606567383,70.95228576660156
93,57.78364944458008,63.76933288574219,71.55146789550781
94,57.76851272583008,63.145206451416016,70.45472717285156
95,57.76851272583008,63.02937316894531,73.95004272460938
96,57.76851272583008,63.894248962402344,74.60151672363281
97,57.76851272583008,64.38578796386719,74.36861419677734
98,57.76851272583008,64.13845825195312,75.23794555664062
99,57.76851272583008,64.24826049804688,77.5340347290039
100,57.76851272583008,63.38263702392578,71.44611358642578
101,57.76851272583008,63.440528869628906,70.76307678222656
102,57.76851272583008,62.926551818847656,69.12861633300781
103,57.76851272583008,63.06082534790039,71.21981048583984
104,57.76851272583008,63.30034637451172,72.84794616699219
105,57.37581253051758,62.64237976074219,68.84068298339844
106,57.37581253051758,63.08650207519531,73.63902282714844
107,57.37581253051758,63.487178802490234,70.21414947509766
108,57.37581253051758,62.225032806396484,70.60472106933594
109,57.37581253051758,62.65494155883789,71.36470031738281
110,57.37581253051758,63.01743698120117,72.76891326904297
111,57.37581253051758,63.20329284667969,69.47207641601562
112,56.93643569946289,63.28700256347656,69.87529754638672
113,56.93643569946289,63.47239303588867,69.79206085205078
114,56.93643569946289,64.4977798461914,74.17335510253906
115,56.93643569946289,63.86605453491211,72.5616683959961
116,56.93643569946289,63.3256950378418,72.8728256225586
117,56.93643569946289,62.69039535522461,67.3265380859375
118,56.93643569946289,63.404815673828125,73.39009857177734
119,56.93643569946289,63.543148040771484,71.88777160644531
120,56.93643569946289,62.981239318847656,73.55911254882812
121,56.93643569946289,62.6515998840332,70.49752044677734
122,56.68098831176758,62.7019157409668,75.18302917480469
123,56.68098831176758,62.21487808227539,72.89839172363281
124,56.68098831176758,62.611351013183594,73.1971206665039
125,56.588871002197266,62.634803771972656,69.70471954345703
126,56.50959014892578,61.60652160644531,75.98834228515625
127,56.50959014892578,61.621822357177734,68.44820404052734
128,56.50959014892578,61.70326614379883,74.41694641113281
129,55.800907135009766,61.517581939697266,70.71611785888672
130,55.800907135009766,61.003440856933594,73.36618041992188
131,55.800907135009766,60.65358352661133,70.79728698730469
132,55.800907135009766,61.16648864746094,67.30638885498047
133,55.800907135009766,61.330841064453125,70.0751724243164
134,55.800907135009766,61.34867858886719,70.52057647705078
135,55.800907135009766,61.2559928894043,67.6978530883789
136,55.61429977416992,61.42506408691406,70.36473083496094
137,55.61429977416992,61.5926399230957,71.62994384765625
138,55.61429977416992,61.1708869934082,71.99761199951172
139,55.61429977416992,60.65635681152344,68.50387573242188
140,55.61429977416992,62.345577239990234,73.80130767822266
141,55.61429977416992,61.90732955932617,74.36946105957031
142,55.317386627197266,61.307464599609375,70.1866226196289
143,55.317386627197266,61.07303237915039,67.96578216552734
144,55.317386627197266,61.07270812988281,70.88558959960938
145,55.10261535644531,61.345943450927734,69.01583862304688
146,55.10261535644531,61.098323822021484,71.1240005493164
147,55.10261535644531,60.364524841308594,68.75847625732422
148,55.10261535644531,61.484771728515625,74.45486450195312
149,55.10261535644531,61.61430740356445,68.57991790771484
150,55.10261535644531,61.96384811401367,70.44033813476562
151,55.10261535644531,62.96516418457031,70.12348937988281
152,55.10261535644531,61.9599609375,72.53927612304688
153,55.10261535644531,60.855499267578125,68.6785888671875
154,55.10261535644531,62.27579116821289,70.36869812011719
155,55.10261535644531,61.37213897705078,75.48316955566406
156,55.10261535644531,61.23941421508789,69.72872924804688
157,55.10261535644531,61.22581481933594,70.78072357177734
158,54.730186462402344,62.116451263427734,70.45097351074219
159,54.730186462402344,61.463226318359375,71.44273376464844
160,54.730186462402344,62.67735290527344,72.99088287353516
161,54.730186462402344,61.267845153808594,67.31915283203125
162,54.730186462402344,62.005279541015625,73.23432159423828
163,54.730186462402344,62.142642974853516,69.7756576538086
164,54.730186462402344,61.8658447265625,70.47710418701172
165,54.730186462402344,60.800987243652344,68.65617370605469
166,54.730186462402344,60.413028717041016,68.66943359375
167,54.730186462402344,60.91257858276367,70.88514709472656
168,54.730186462402344,60.675357818603516,70.91432189941406
169,54.661048889160156,60.18073654174805,68.11737823486328
170,54.41548156738281,60.7744026184082,69.14078521728516
171,54.41548156738281,60.103599548339844,67.49967193603516
172,54.41548156738281,60.5775032043457,71.07304382324219
173,54.41548156738281,61.22053146362305,72.70100402832031
174,54.41548156738281,62.046627044677734,78.29826354980469
175,54.41548156738281,60.80424880981445,67.40396118164062
176,54.41548156738281,60.825748443603516,73.33319854736328
177,54.41548156738281,61.02528381347656,68.10873413085938
178,54.41548156738281,61.46879577636719,70.18785095214844
179,54.41548156738281,61.4076042175293,68.07707214355469
180,54.41548156738281,60.825069427490234,70.19306945800781
181,54.41548156738281,60.931888580322266,70.81656646728516
182,54.41548156738281,61.314762115478516,69.4623794555664
183,54.41548156738281,61.03633117675781,73.34265899658203
184,54.41548156738281,60.690731048583984,70.13754272460938
185,54.41548156738281,59.859920501708984,68.76696014404297
186,54.41548156738281,61.327415466308594,72.33065795898438
187,54.41548156738281,61.42063522338867,69.88227844238281
188,54.41548156738281,61.7037239074707,71.08690643310547
189,54.41548156738281,61.6095085144043,69.63386535644531
190,54.41548156738281,61.953243255615234,75.25257873535156
191,54.41548156738281,61.11642074584961,69.63249206542969
192,54.41548156738281,60.737464904785156,68.36296081542969
193,54.41548156738281,60.825042724609375,69.97065734863281
194,54.41548156738281,61.26228332519531,70.17455291748047
195,54.41548156738281,60.86174774169922,68.53018188476562
196,54.41548156738281,60.468692779541016,70.73007202148438
197,54.41548156738281,60.08112716674805,70.54682922363281
198,54.41548156738281,60.949432373046875,69.28862762451172
199,54.41548156738281,60.9412727355957,71.85859680175781
200,54.233699798583984,61.219200134277344,68.14495849609375
