generation,best_fitness,avg_fitness,worst_fitness
1,66.21784973144531,74.0890121459961,87.50993347167969
2,65.99994659423828,72.4702377319336,81.0452651977539
3,64.97640991210938,71.62542724609375,82.8034896850586
4,62.59599304199219,70.77059936523438,81.01908874511719
5,62.57064437866211,69.96451568603516,79.5975112915039
6,62.569602966308594,68.52278900146484,78.04957580566406
7,60.833396911621094,67.71276092529297,76.69627380371094
8,60.83099365234375,66.92040252685547,73.17250061035156
9,60.57490539550781,66.25859069824219,74.3366470336914
10,60.147335052490234,65.43423461914062,72.28353118896484
11,59.91630172729492,64.35208892822266,68.91741180419922
12,59.87112808227539,64.16687774658203,69.30545043945312
13,58.382511138916016,63.650352478027344,69.07685089111328
14,58.38143539428711,63.022727966308594,69.216552734375
15,56.93669509887695,62.12126159667969,68.29818725585938
16,56.932884216308594,61.3349723815918,67.14788818359375
17,56.897029876708984,60.782413482666016,67.4114761352539
18,55.3144645690918,60.12179183959961,66.34626770019531
19,55.26381301879883,59.824920654296875,65.47879028320312
20,55.20330047607422,59.111717224121094,64.89646911621094
21,55.07485580444336,58.67300033569336,63.03594970703125
22,54.82280349731445,58.22746276855469,62.679054260253906
23,54.77223587036133,57.647361755371094,62.816463470458984
24,53.08986282348633,57.26046371459961,62.821502685546875
25,53.047786712646484,56.84873580932617,60.8040657043457
26,53.022216796875,56.526790618896484,59.29783248901367
27,52.908077239990234,56.18703842163086,62.073612213134766
28,52.88551330566406,55.83562469482422,58.66000747680664
29,52.428829193115234,55.47001266479492,58.40016555786133
30,52.42643737792969,55.16844940185547,58.6041259765625
31,51.69717025756836,54.79954528808594,57.91202163696289
32,51.4569206237793,54.46376037597656,57.433311462402344
33,51.37355422973633,53.994712829589844,57.360107421875
34,51.100154876708984,53.6745491027832,56.7990608215332
35,49.907047271728516,53.105072021484375,55.6832160949707
36,49.887088775634766,52.642276763916016,55.38901901245117
37,49.884178161621094,52.40180969238281,55.020263671875
38,49.8741569519043,51.97674560546875,54.27557373046875
39,49.819061279296875,51.63652420043945,54.8525276184082
40,49.23978042602539,51.40979766845703,55.40798568725586
41,49.220741271972656,51.16789627075195,53.578216552734375
42,48.835906982421875,50.96241760253906,53.06369400024414
43,48.79458236694336,50.6378173828125,52.41267776489258
44,48.27244567871094,50.382118225097656,52.667964935302734
45,48.24980163574219,50.181053161621094,52.16404342651367
46,48.24977493286133,50.0432243347168,51.76081848144531
47,48.16518783569336,49.90799331665039,51.61435317993164
48,48.03702926635742,49.8061408996582,51.72112274169922
49,47.556640625,49.54163360595703,52.06235885620117
50,47.535614013671875,49.287208557128906,51.684574127197266
51,47.27878952026367,49.03590393066406,50.85234832763672
52,47.22273635864258,48.79697799682617,50.82941818237305
53,47.18851089477539,48.5035400390625,50.221710205078125
54,46.887264251708984,48.292293548583984,50.313018798828125
55,46.30907440185547,48.08213424682617,49.45145034790039
56,46.25167465209961,47.88326644897461,49.725887298583984
57,46.21513366699219,47.77643966674805,49.582027435302734
58,46.18174362182617,47.61818313598633,49.44498825073242
59,45.989620208740234,47.4350471496582,48.711997985839844
60,45.68036651611328,47.340763092041016,48.80778121948242
61,45.611907958984375,47.28668975830078,48.88520050048828
62,45.601200103759766,47.23632049560547,49.48219299316406
63,45.42112731933594,47.10172653198242,48.75398635864258
64,45.39862823486328,46.96584701538086,48.66756820678711
65,45.37651824951172,46.78422546386719,48.647457122802734
66,44.58708572387695,46.67903518676758,48.79701232910156
67,44.574642181396484,46.56344223022461,48.660911560058594
68,44.56858444213867,46.374324798583984,48.784889221191406
69,44.52725601196289,46.133544921875,48.11494064331055
70,44.503902435302734,46.021507263183594,47.687339782714844
71,44.418914794921875,45.90153121948242,48.04354476928711
72,44.40711975097656,45.77885437011719,47.94781494140625
