generation,best_fitness,avg_fitness,worst_fitness
1,69.91239929199219,78.9395980834961,89.85862731933594
2,69.91239929199219,78.94744873046875,89.79570007324219
3,69.72444152832031,78.25309753417969,89.20381927490234
4,69.41328430175781,77.55616760253906,89.26116943359375
5,68.44636535644531,75.26876831054688,89.29853820800781
6,68.44636535644531,74.74020385742188,89.41182708740234
7,68.43506622314453,73.72782897949219,88.81492614746094
8,68.43506622314453,73.54151153564453,88.2972183227539
9,67.85554504394531,73.36105346679688,85.52073669433594
10,67.85554504394531,72.63307189941406,79.08704376220703
11,67.85554504394531,72.63941192626953,79.4636459350586
12,65.7557373046875,71.48230743408203,81.14720153808594
13,65.7557373046875,70.08902740478516,74.86482238769531
14,65.7557373046875,70.31437683105469,76.2457046508789
15,65.7557373046875,70.01073455810547,75.96490478515625
16,65.58783721923828,69.56494903564453,76.42135620117188
17,65.58783721923828,69.3473892211914,76.96377563476562
18,65.58783721923828,68.77308654785156,76.16734313964844
19,65.06776428222656,68.27566528320312,76.28942108154297
20,65.06776428222656,67.47264862060547,71.8086166381836
21,65.06776428222656,66.97293090820312,71.81359100341797
22,64.97171783447266,67.16813659667969,72.90623474121094
23,64.14603424072266,66.7371826171875,72.79318237304688
24,64.14603424072266,66.8711929321289,74.72856903076172
25,64.14603424072266,67.059326171875,71.85651397705078
26,64.09208679199219,66.99491882324219,71.94161224365234
27,63.95646667480469,67.4413833618164,71.9593505859375
28,62.980445861816406,66.59831237792969,70.2193374633789
29,62.980445861816406,66.18954467773438,70.92131042480469
30,62.980445861816406,66.15068054199219,70.66886138916016
31,62.980445861816406,66.3228988647461,70.73619842529297
32,62.980445861816406,66.1511001586914,70.29554748535156
33,62.68776321411133,65.55343627929688,68.77330780029297
34,61.86510467529297,65.69314575195312,69.81169891357422
35,61.86510467529297,65.54715728759766,68.43716430664062
36,61.86510467529297,65.30795288085938,68.8573226928711
37,61.86510467529297,65.28018188476562,69.533935546875
38,61.86510467529297,65.1863021850586,69.41432189941406
39,61.86510467529297,65.4083480834961,70.3763427734375
40,61.86510467529297,65.40121459960938,70.44561767578125
41,61.86510467529297,65.3569564819336,69.68689727783203
42,61.86510467529297,65.41349792480469,71.64739990234375
