generation,best_fitness,avg_fitness,worst_fitness
1,69.91239929199219,78.9395980834961,89.85862731933594
2,69.84862518310547,76.9859848022461,86.37622833251953
3,69.84862518310547,75.15580749511719,85.32341766357422
4,67.82520294189453,72.76010131835938,78.75518035888672
5,67.67330169677734,72.06900024414062,81.28334045410156
6,67.13103485107422,71.04910278320312,78.53588104248047
7,64.23915100097656,69.15400695800781,76.01356506347656
8,63.95374298095703,68.26654052734375,74.15902709960938
9,63.95374298095703,67.62129974365234,73.92705535888672
10,61.98196029663086,66.40328216552734,70.69210815429688
11,61.98196029663086,66.10912322998047,73.30654907226562
12,61.98196029663086,64.77739715576172,69.04911041259766
13,61.14697265625,63.91118240356445,66.53836822509766
14,60.29713439941406,63.0412483215332,65.95256805419922
15,60.29713439941406,62.43132019042969,68.53797912597656
16,59.882389068603516,62.063201904296875,65.86180114746094
17,59.830989837646484,61.669063568115234,65.22122955322266
18,58.71601486206055,61.006324768066406,64.6770248413086
19,58.70520782470703,60.609161376953125,64.72223663330078
20,58.23802185058594,60.310813903808594,66.09627532958984
21,58.23802185058594,59.88102722167969,61.950775146484375
22,58.23802185058594,59.72124099731445,61.37490463256836
23,57.070396423339844,59.346580505371094,64.4620590209961
24,57.070396423339844,58.804931640625,61.0306510925293
25,56.933349609375,58.822166442871094,65.69573211669922
26,56.75511932373047,58.26791000366211,60.376060485839844
27,56.26578903198242,58.0366325378418,61.098182678222656
28,56.0994873046875,57.88673782348633,62.81272888183594
29,55.81171798706055,57.35953140258789,60.420799255371094
30,55.81171798706055,57.013275146484375,61.149234771728516
31,55.44862747192383,56.8927001953125,61.61460494995117
32,55.42667007446289,56.684532165527344,58.88821029663086
33,55.29658889770508,56.34080505371094,59.14330291748047
34,55.259212493896484,56.376708984375,61.93702697753906
35,54.970088958740234,55.8874626159668,58.54871368408203
36,54.632789611816406,55.870784759521484,59.929359436035156
37,54.59346389770508,55.73418045043945,60.998050689697266
38,54.2620849609375,55.394805908203125,58.61138153076172
39,54.2620849609375,55.24478530883789,58.26065444946289
40,54.2620849609375,55.330108642578125,60.633277893066406
41,53.62781524658203,54.88844299316406,58.33746337890625
42,53.62781524658203,55.1036376953125,58.836299896240234
43,53.55009841918945,54.8238639831543,58.75246810913086
44,53.511070251464844,54.763450622558594,59.87826919555664
45,53.45690155029297,54.354740142822266,56.54449462890625
46,53.2911491394043,54.64887237548828,63.047691345214844
47,53.01813507080078,54.35271072387695,62.68803024291992
48,52.967777252197266,53.96238327026367,59.41327667236328
49,52.64077377319336,53.956424713134766,60.8369026184082
50,52.64077377319336,53.486106872558594,57.58903884887695
51,52.64077377319336,53.55720520019531,58.83010482788086
52,52.64077377319336,53.63422393798828,62.204078674316406
53,52.570831298828125,53.327781677246094,56.632286071777344
54,52.570831298828125,53.247962951660156,58.78565216064453
55,52.433937072753906,53.50943374633789,58.7951774597168
56,52.31117630004883,53.088260650634766,58.123836517333984
57,52.27751159667969,53.138023376464844,62.17263412475586
58,52.20698547363281,52.81837463378906,56.02629852294922
59,52.142364501953125,52.697608947753906,54.71902847290039
60,51.97350311279297,52.75404739379883,55.162662506103516
61,51.85469436645508,52.704097747802734,55.36368942260742
62,51.739906311035156,52.553096771240234,57.08064651489258
63,51.739906311035156,52.534183502197266,56.873390197753906
64,51.644561767578125,52.43791580200195,58.47661209106445
65,51.590728759765625,52.48384094238281,55.209373474121094
66,51.539302825927734,52.294715881347656,56.77338790893555
67,51.539302825927734,52.45362854003906,61.702369689941406
68,51.45755386352539,52.20170974731445,64.45000457763672
69,51.44777297973633,52.32167053222656,57.738224029541016
70,51.39519119262695,51.89569854736328,54.666961669921875
71,51.3525505065918,51.953948974609375,54.57784652709961
72,51.28044891357422,52.209346771240234,56.172386169433594
73,51.26484298706055,52.04119110107422,64.78709411621094
74,51.253265380859375,51.90305709838867,55.96942901611328
75,51.13349151611328,51.695091247558594,55.336395263671875
76,51.13349151611328,51.93744659423828,60.98178482055664
77,51.13349151611328,51.62519454956055,54.555809020996094
78,51.07912063598633,51.835025787353516,61.168357849121094
79,50.966373443603516,51.53274917602539,55.20111846923828
80,50.944175720214844,51.52165222167969,56.626747131347656
81,50.8704719543457,51.34400939941406,53.12425231933594
82,50.7784423828125,51.187347412109375,53.20848846435547
83,50.664852142333984,51.32419967651367,53.29121398925781
84,50.56317138671875,51.2671012878418,55.418724060058594
85,50.50349426269531,51.343055725097656,57.02702331542969
86,50.47130584716797,51.269676208496094,55.38965606689453
87,50.45166015625,51.528480529785156,55.96417999267578
88,50.4129638671875,51.058006286621094,53.929237365722656
89,50.28455352783203,51.02774429321289,60.15735626220703
90,50.284278869628906,51.123897552490234,61.06393051147461
91,50.20807647705078,50.83204650878906,54.95879364013672
92,50.20807647705078,50.568885803222656,52.451263427734375
93,50.20807647705078,50.780235290527344,56.23830795288086
94,50.184234619140625,50.733612060546875,53.43815612792969
95,50.184234619140625,50.574615478515625,52.05897903442383
96,50.10791778564453,50.702632904052734,54.52684020996094
97,50.09657287597656,50.5556640625,53.31934356689453
98,50.06391525268555,50.888423919677734,56.65457534790039
99,50.062400817871094,50.59202194213867,54.62234115600586
100,49.85206604003906,50.91984939575195,58.13286590576172
101,49.85206604003906,50.62742233276367,54.96267318725586
102,49.85206604003906,50.287540435791016,52.11263656616211
103,49.84299850463867,50.670597076416016,56.852394104003906
104,49.723655700683594,50.62201690673828,55.843257904052734
105,49.723655700683594,50.291316986083984,53.349639892578125
106,49.65494918823242,50.300941467285156,52.069522857666016
107,49.64617919921875,50.32854080200195,53.282997131347656
108,49.64617919921875,50.40790557861328,54.704322814941406
109,49.47758865356445,50.269474029541016,53.03151321411133
110,49.47758865356445,50.638492584228516,59.92566680908203
111,49.47758865356445,50.25416946411133,56.37046432495117
